NameKey,College Name,QuotaCanon,CategoryBase,IsPwD,Year,RoundTag,ClosingRank
GOVERNMENT MEDICAL COLLEGE AND HOSPITAL CHANDRAPUR GOVERNMENT MEDICAL COLLEGE CHANDRAPUR RAM NAGAR CHANDRAPUR MAHARASHTRA 442401,"Govt. Medical College and  Hospital, Chandrapur,GOVT. MEDICAL COLLEGE CHANDRAPUR, RAM NAGAR, CHANDRAPUR, Maharashtra, 442401",AIQ,GENERAL,True,2025,R1,406411
GOVERNMENT MEDICAL COLLEGE AND HOSPITAL JAJPUR ODISHA RENAMED AS JAJATI KESHARI MEDICAL COLLEGE AND HOSPITAL JAJPUR DEAN AND PRINCIPAL GOVERNMENT MEDICAL COLLEGE AND HOSPITAL JAJPUR RENAMED AS MAHARAJA JAJATI KESH ODISHA 755001,"Government Medical College and Hospital, Jajpur, Odisha (Renamed as Jajati Keshari Medical College and Hospital, Jajpur),Dean and Principal, Government Medical College and Hospital, Jajpur, Renamed as Maharaja Jajati Kesh, Odisha, 755001",AIQ,GENERAL,True,,R1,590717
GOVERNMENT MEDICAL COLLEGE BANSWARA RAJASTHAN MADARESHWAR RATLAM ROAD BANSWARA RAJASTHAN 327001,"Government Medical College, Banswara, Rajasthan,MADARESHWAR, RATLAM ROAD BANSWARA, Rajasthan, 327001",AIQ,SC,True,,R1,877538
GOVERNMENT MEDICAL COLLEGE BANSWARA RAJASTHAN MADARESHWAR RATLAM ROAD BANSWARA RAJASTHAN 327001,"Government Medical College, Banswara, Rajasthan,MADARESHWAR, RATLAM ROAD BANSWARA, Rajasthan, 327001",AIQ,ST,True,,R1,1104436
GOVERNMENT MEDICAL COLLEGE BARAN RAJASTHAN MELKHEDI CHHAPAR MELKHEDI ROAD BARAN RAJASTHAN 325205,"GOVERNMENT MEDICAL COLLEGE, BARAN, RAJASTHAN,Melkhedi, Chhapar
Melkhedi Road Baran, Rajasthan, 325205",AIQ,GENERAL,True,,R1,678151
GOVERNMENT MEDICAL COLLEGE BASTI RAMPUR TAHSIL SADAR BASTI BASTI UTTAR PRADESH 272124,"Govt Medical College Basti,RAMPUR TAHSIL SADAR BASTI BASTI, Uttar Pradesh, 272124",AIQ,GENERAL,True,,R1,505697
GOVERNMENT MEDICAL COLLEGE BASTI RAMPUR TAHSIL SADAR BASTI BASTI UTTAR PRADESH 272124,"Govt Medical College Basti,RAMPUR TAHSIL SADAR BASTI BASTI, Uttar Pradesh, 272124",AIQ,OBC,True,,R1,626802
GOVERNMENT MEDICAL COLLEGE BHANDARA DISTRICT HOSPITAL CAMPUS SANT KABIR WARD BHANDARA MAHARASHTRA 441904,"Government Medical College, Bhandara,District Hospital Campus, Sant Kabir Ward, Bhandara, Maharashtra, 441904",AIQ,GENERAL,True,2025,R1,458952
GOVERNMENT MEDICAL COLLEGE BUNDI GOVERNMENT MEDICAL COLLEGE BUNDI RAJASTHAN 323001,"GOVERNMENT MEDICAL COLLEGE, BUNDI,GOVT MEDICAL COLLEGE BUNDI,
Rajasthan, 323001",AIQ,GENERAL,True,2025,R1,464899
GOVERNMENT MEDICAL COLLEGE CHITTORGARH GOVERNMENT MEDICAL COLLEGE CHITTORGARH BOJUNDA UDAIPUR ROAD CHITTORGARH RAJASTHAN 312025,"Government Medical College Chittorgarh ,Government Medical College Chittorgarh Bojunda - Udaipur Road Chittorgarh, Rajasthan, 312025",AIQ,OBC,True,,R1,677931
GOVERNMENT MEDICAL COLLEGE CHURACHANDPUR HIANGTAM LAMKA I B ROAD CHURACHANDPUR DISTRICT MANIPUR 795128,"Government Medical College, Churachandpur,Hiangtam Lamka, I.B. Road, Churachandpur District, Manipur, 795128",AIQ,GENERAL,True,,R1,682344
GOVERNMENT MEDICAL COLLEGE DHOLPUR 411 OLD BARI ROAD DHOLPUR RAJASTHAN 328001,"Government Medical College, Dholpur,411, OLD BARI ROAD, DHOLPUR, Rajasthan, 328001",AIQ,OBC,True,,R1,478569
GOVERNMENT MEDICAL COLLEGE DINDIGUL 1 NALLAMPATTI ROAD ADIYANOOTHU VILLAGE DINDIGUL TAMIL NADU 624003,"Government Medical College, Dindigul,1 Nallampatti Road Adiyanoothu village Dindigul, Tamil Nadu, 624003",AIQ,GENERAL,True,2025,R1,393357
GOVERNMENT MEDICAL COLLEGE DINDIGUL 1 NALLAMPATTI ROAD ADIYANOOTHU VILLAGE DINDIGUL TAMIL NADU 624003,"Government Medical College, Dindigul,1 Nallampatti Road Adiyanoothu village Dindigul, Tamil Nadu, 624003",AIQ,OBC,True,,R1,604972
GOVERNMENT MEDICAL COLLEGE DUNGARPUR VILLAGE THANA DUNGARPUR RAJASTHAN 314001,"Govt Medical College, Dungarpur,VILLAGE- THANA DUNGARPUR, Rajasthan, 314001",AIQ,GENERAL,True,,R1,508814
GOVERNMENT MEDICAL COLLEGE DUNGARPUR VILLAGE THANA DUNGARPUR RAJASTHAN 314001,"Govt Medical College, Dungarpur,VILLAGE- THANA DUNGARPUR, Rajasthan, 314001",AIQ,OBC,True,,R1,653213
GOVERNMENT MEDICAL COLLEGE ELURU SURVEY NO 60 BEHIND OLD BUS STAND ELURU ANDHRA PRADESH 534005,"Government Medical College, Eluru,SURVEY NO 60, BEHIND OLD BUS STAND, ELURU, Andhra Pradesh, 534005",AIQ,GENERAL,True,,R1,895149
GOVERNMENT MEDICAL COLLEGE ELURU SURVEY NO 60 BEHIND OLD BUS STAND ELURU ANDHRA PRADESH 534005,"Government Medical College, Eluru,SURVEY NO 60, BEHIND OLD BUS STAND, ELURU, Andhra Pradesh, 534005",AIQ,OBC,True,,R1,927401
GOVERNMENT MEDICAL COLLEGE ERNAKULAM HMT COLONY P O KALAMASSERY ERNAKULAM DISTRICT KERALA 683503,"Govt Medical College, Ernakulam,HMT COLONY  P O, KALAMASSERY, ERNAKULAM DISTRICT, Kerala, 683503",AIQ,EWS,True,,R1,893562
GOVERNMENT MEDICAL COLLEGE ESIC KOLLAM PARIPPALLY KOLLAM 691574 KERALA 691574,"Government Medical College, ESIC, Kollam,Parippally Kollam 691574, Kerala, 691574",EMPLOYEES STATE INSURANCE SCHEME(ESI),EWS,False,2025,R1,40263
GOVERNMENT MEDICAL COLLEGE ESIC KOLLAM PARIPPALLY KOLLAM 691574 KERALA 691574,"Government Medical College, ESIC, Kollam,Parippally Kollam 691574, Kerala, 691574",EMPLOYEES STATE INSURANCE SCHEME(ESI),GENERAL,False,2025,R1,18272
GOVERNMENT MEDICAL COLLEGE ESIC KOLLAM PARIPPALLY KOLLAM 691574 KERALA 691574,"Government Medical College, ESIC, Kollam,Parippally Kollam 691574, Kerala, 691574",EMPLOYEES STATE INSURANCE SCHEME(ESI),GENERAL,True,,R1,1197948
GOVERNMENT MEDICAL COLLEGE ESIC KOLLAM PARIPPALLY KOLLAM 691574 KERALA 691574,"Government Medical College, ESIC, Kollam,Parippally Kollam 691574, Kerala, 691574",EMPLOYEES STATE INSURANCE SCHEME(ESI),OBC,False,2025,R1,28151
GOVERNMENT MEDICAL COLLEGE ESIC KOLLAM PARIPPALLY KOLLAM 691574 KERALA 691574,"Government Medical College, ESIC, Kollam,Parippally Kollam 691574, Kerala, 691574",EMPLOYEES STATE INSURANCE SCHEME(ESI),SC,False,2025,R1,139914
GOVERNMENT MEDICAL COLLEGE ESIC KOLLAM PARIPPALLY KOLLAM 691574 KERALA 691574,"Government Medical College, ESIC, Kollam,Parippally Kollam 691574, Kerala, 691574",EMPLOYEES STATE INSURANCE SCHEME(ESI),ST,False,2025,R1,447580
GOVERNMENT MEDICAL COLLEGE ESIC KOLLAM PARIPPALLY KOLLAM 691574 KERALA 691574,"Government Medical College, ESIC, Kollam,Parippally Kollam 691574, Kerala, 691574",EMPLOYEES STATE INSURANCE SCHEME(ESI),ST,False,,R1,475089
GOVERNMENT MEDICAL COLLEGE FIROZABAD DAULATTAPUR JALESHAR ROAD NARKHI FIROZABAD UTTAR PRADESH 283203,"Govt Medical College Firozabad,DAULATTAPUR JALESHAR ROAD NARKHI FIROZABAD, Uttar Pradesh, 283203",AIQ,SC,True,,R1,836913
GOVERNMENT MEDICAL COLLEGE FIROZABAD DAULATTAPUR JALESHAR ROAD NARKHI FIROZABAD UTTAR PRADESH 283203,"Govt Medical College Firozabad,DAULATTAPUR JALESHAR ROAD NARKHI FIROZABAD, Uttar Pradesh, 283203",AIQ,ST,True,,R1,1059319
GOVERNMENT MEDICAL COLLEGE HANDWARA MAIDAN CHOGAL HANDWARA KUPWARA JAMMU AND KASHMIR 193221,"GOVERNMENT MEDICAL COLLEGE, HANDWARA,MAIDAN CHOGAL, HANDWARA,
KUPWARA, Jammu And Kashmir, 193221",AIQ,GENERAL,True,2025,R1,413608
GOVERNMENT MEDICAL COLLEGE HINGOLI GOVERNMENT MEDICAL COLLEGE WASHIM ROAD BALSOND HINGOLI MAHARASHTRA 431513,"Government Medical College, Hingoli,Government Medical College, Washim Road, Balsond, Hingoli, Maharashtra, 431513",AIQ,OBC,True,,R1,677552
GOVERNMENT MEDICAL COLLEGE HINGOLI GOVERNMENT MEDICAL COLLEGE WASHIM ROAD BALSOND HINGOLI MAHARASHTRA 431513,"Government Medical College, Hingoli,Government Medical College, Washim Road, Balsond, Hingoli, Maharashtra, 431513",AIQ,SC,True,,R1,891703
GOVERNMENT MEDICAL COLLEGE HOSPITAL ALIBAG RAIGAD GOVERNMENT MEDICAL COLLEGE OF ALIBAG ALIBAG BEACH LIMAYE WADI ALIBAGH MAHARASHTRA 402201 MAHARASHTRA 402201,"Government Medical College & Hospital, Alibag-Raigad,Government Medical College of Alibag, Alibag beach limaye wadi Alibagh Maharashtra- 402201, Maharashtra, 402201",AIQ,GENERAL,True,2025,R1,456250
GOVERNMENT MEDICAL COLLEGE HOSPITAL ALIBAG RAIGAD GOVERNMENT MEDICAL COLLEGE OF ALIBAG ALIBAG BEACH LIMAYE WADI ALIBAGH MAHARASHTRA 402201 MAHARASHTRA 402201,"Government Medical College & Hospital, Alibag-Raigad,Government Medical College of Alibag, Alibag beach limaye wadi Alibagh Maharashtra- 402201, Maharashtra, 402201",AIQ,SC,True,,R1,686509
GOVERNMENT MEDICAL COLLEGE IDUKKI PRINCIPAL GOVERNMENT MEDICAL COLLEGE IDUKKI IDUKKI COLONY P O IDUKKI DISTRICT KERALA 685602,"Govt Medical College, Idukki,Principal, Govt Medical College Idukki, Idukki colony P.O.,Idukki District, Kerala, 685602",AIQ,GENERAL,True,2025,R1,376372
GOVERNMENT MEDICAL COLLEGE JAGTIAL GOVERNMENT MEDICAL COLLEGE JAGTIAL JAGTIAL VILLAGE JAGTIAL TEHSIL JAGTIAL DIST TELANGANA 505327,"Government Medical College, Jagtial,Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil, Jagtial Dist, Telangana, 505327",AIQ,GENERAL,True,,R1,878749
GOVERNMENT MEDICAL COLLEGE JALNA GOVERNMENT MEDICAL COLLEGE GLOBAL GURUKUL SCHOOL IN FRONT OF SUSHILADEVI LAWNS AMBAD MANTHA BYPAS MAHARASHTRA 431213,"Government Medical College, Jalna,Government Medical College, Global Gurukul School, in front of Sushiladevi Lawns, Ambad-Mantha Bypas, Maharashtra, 431213",AIQ,GENERAL,True,2025,R1,439152
GOVERNMENT MEDICAL COLLEGE JAMMU GOVERNMENT MEDICAL COLLEGE BAKSHI NAGAR JAMMU 180001 JAMMU AND KASHMIR 180001,"Govt. Medical College, Jammu,GOVERNMENT MEDICAL COLLEGE, BAKSHI NAGAR, JAMMU 180001, Jammu And Kashmir, 180001",AIQ,GENERAL,True,2025,R1,202684
